County,Year,Unemployment Rate,County_Year_Key
Dickenson County,2015,10.066666666666666,Dickenson County_2015
Dickenson County,2016,9.200000000000001,Dickenson County_2016
Dickey County,2010,2.533333333333333,Dickey County_2010
Dickey County,2011,2.9333333333333336,Dickey County_2011
Dickey County,2012,2.733333333333333,Dickey County_2012
Dickey County,2013,2.3333333333333335,Dickey County_2013
Dickey County,2014,2.033333333333333,Dickey County_2014
Dickey County,2015,1.8333333333333333,Dickey County_2015
Dickey County,2016,1.9666666666666668,Dickey County_2016
Dickinson County,2010,7.311111111111111,Dickinson County_2010
Dickinson County,2011,7.513888888888889,Dickinson County_2011
Dickinson County,2012,6.758333333333334,Dickinson County_2012
Dickinson County,2013,6.550000000000001,Dickinson County_2013
Dickinson County,2014,5.5,Dickinson County_2014
Dickinson County,2015,4.603846153846154,Dickinson County_2015
Dickinson County,2016,4.522222222222222,Dickinson County_2016
Dickson County,2010,9.533333333333333,Dickson County_2010
Dickson County,2011,9.549999999999999,Dickson County_2011
Dickson County,2012,8.283333333333333,Dickson County_2012
Dickson County,2013,7.666666666666667,Dickson County_2013
Dickson County,2014,6.2250000000000005,Dickson County_2014
Dickson County,2015,5.566666666666666,Dickson County_2015
Dickson County,2016,4.1000000000000005,Dickson County_2016
Dillon County,2010,15.4,Dillon County_2010
Dillon County,2011,15.808333333333332,Dillon County_2011
Dillon County,2012,14.1,Dillon County_2012
Dillon County,2013,11.783333333333333,Dillon County_2013
Dillon County,2014,9.6,Dillon County_2014
Dillon County,2015,8.65,Dillon County_2015
Dillon County,2016,6.733333333333333,Dillon County_2016
Dimmit County,2010,9.633333333333333,Dimmit County_2010
Dimmit County,2011,7.783333333333334,Dimmit County_2011
Dimmit County,2012,5.971428571428571,Dimmit County_2012
Dimmit County,2013,5.0,Dimmit County_2013
Dimmit County,2014,3.783333333333333,Dimmit County_2014
Dimmit County,2015,4.7250000000000005,Dimmit County_2015
Dimmit County,2016,6.733333333333333,Dimmit County_2016
Dinwiddie County,2010,8.233333333333334,Dinwiddie County_2010
Dinwiddie County,2011,7.9750000000000005,Dinwiddie County_2011
Dinwiddie County,2012,7.566666666666666,Dinwiddie County_2012
Dinwiddie County,2013,7.3500000000000005,Dinwiddie County_2013
Dinwiddie County,2014,6.433333333333334,Dinwiddie County_2014
Dinwiddie County,2015,5.341666666666666,Dinwiddie County_2015
Dinwiddie County,2016,4.5,Dinwiddie County_2016
Divide County,2010,1.7333333333333334,Divide County_2010
Divide County,2011,1.7916666666666667,Divide County_2011
Divide County,2012,1.55,Divide County_2012
Divide County,2013,1.3916666666666666,Divide County_2013
Divide County,2014,1.4749999999999999,Divide County_2014
Divide County,2015,1.7666666666666666,Divide County_2015
Divide County,2016,2.6333333333333333,Divide County_2016
Dixon County,2010,4.0,Dixon County_2010
Dixon County,2011,4.55,Dixon County_2011
Dixon County,2012,4.133333333333334,Dixon County_2012
Dixon County,2013,3.75,Dixon County_2013
Dixon County,2014,3.033333333333333,Dixon County_2014
Dixon County,2015,3.3166666666666664,Dixon County_2015
Dixon County,2016,3.4,Dixon County_2016
Doddridge County,2010,6.833333333333333,Doddridge County_2010
Doddridge County,2011,7.125,Doddridge County_2011
Doddridge County,2012,6.316666666666666,Doddridge County_2012
Doddridge County,2013,5.316666666666666,Doddridge County_2013
Doddridge County,2014,5.033333333333333,Doddridge County_2014
Doddridge County,2015,5.741666666666667,Doddridge County_2015
Doddridge County,2016,4.9,Doddridge County_2016
Dodge County,2010,6.155555555555555,Dodge County_2010
Dodge County,2011,6.25,Dodge County_2011
Dodge County,2012,5.558333333333334,Dodge County_2012
Dodge County,2013,5.261111111111111,Dodge County_2013
Dodge County,2014,4.391666666666667,Dodge County_2014
Dodge County,2015,3.811111111111111,Dodge County_2015
Dodge County,2016,3.4444444444444446,Dodge County_2016
Dolores County,2010,15.966666666666667,Dolores County_2010
Dolores County,2011,12.825000000000001,Dolores County_2011
Dolores County,2012,10.233333333333333,Dolores County_2012
Dolores County,2013,8.333333333333334,Dolores County_2013
Dolores County,2014,4.308333333333334,Dolores County_2014
Dolores County,2015,3.1,Dolores County_2015
Dolores County,2016,4.233333333333333,Dolores County_2016
Dona Ana County,2010,7.333333333333333,Dona Ana County_2010
Dona Ana County,2011,7.533333333333334,Dona Ana County_2011
Dona Ana County,2012,7.3,Dona Ana County_2012
Dona Ana County,2013,7.491666666666667,Dona Ana County_2013
Dona Ana County,2014,7.358333333333333,Dona Ana County_2014
Dona Ana County,2015,7.366666666666667,Dona Ana County_2015
Dona Ana County,2016,6.833333333333333,Dona Ana County_2016
Doniphan County,2010,7.166666666666667,Doniphan County_2010
Doniphan County,2011,7.808333333333334,Doniphan County_2011
Doniphan County,2012,6.2749999999999995,Doniphan County_2012
Doniphan County,2013,5.425,Doniphan County_2013
Doniphan County,2014,4.541666666666667,Doniphan County_2014
Doniphan County,2015,4.391666666666667,Doniphan County_2015
Doniphan County,2016,3.8333333333333335,Doniphan County_2016
Donley County,2010,6.666666666666667,Donley County_2010
Donley County,2011,6.441666666666666,Donley County_2011
Donley County,2012,6.028571428571429,Donley County_2012
Donley County,2013,5.091666666666667,Donley County_2013
Donley County,2014,4.825,Donley County_2014
Donley County,2015,4.2250000000000005,Donley County_2015
Donley County,2016,4.433333333333334,Donley County_2016
Door County,2010,10.066666666666668,Door County_2010
Door County,2011,12.125,Door County_2011
Door County,2012,10.466666666666667,Door County_2012
Door County,2013,10.016666666666667,Door County_2013
Door County,2014,8.341666666666667,Door County_2014
Door County,2015,6.933333333333334,Door County_2015
Door County,2016,5.133333333333334,Door County_2016
Dorchester County,2010,9.85,Dorchester County_2010
Dorchester County,2011,10.041666666666666,Dorchester County_2011
Dorchester County,2012,9.316666666666666,Dorchester County_2012
Dorchester County,2013,8.200000000000001,Dorchester County_2013
Dorchester County,2014,7.104166666666667,Dorchester County_2014
Dorchester County,2015,6.408333333333334,Dorchester County_2015
Dorchester County,2016,5.366666666666667,Dorchester County_2016
Douglas County,2010,8.321212121212122,Douglas County_2010
Douglas County,2011,8.031818181818181,Douglas County_2011
Douglas County,2012,7.307575757575758,Douglas County_2012
Douglas County,2013,6.672727272727272,Douglas County_2013
Douglas County,2014,5.621212121212121,Douglas County_2014
Douglas County,2015,4.871969696969697,Douglas County_2015
Douglas County,2016,4.636363636363637,Douglas County_2016
Drew County,2010,10.233333333333333,Drew County_2010
Drew County,2011,11.608333333333334,Drew County_2011
Drew County,2012,10.674999999999999,Drew County_2012
Drew County,2013,9.916666666666666,Drew County_2013
Drew County,2014,8.541666666666666,Drew County_2014
Drew County,2015,7.1499999999999995,Drew County_2015
Drew County,2016,5.3,Drew County_2016
Dubois County,2010,6.7,Dubois County_2010
Dubois County,2011,6.075,Dubois County_2011
Dubois County,2012,5.691666666666666,Dubois County_2012
Dubois County,2013,5.308333333333334,Dubois County_2013
Dubois County,2014,4.066666666666666,Dubois County_2014
Dubois County,2015,3.4,Dubois County_2015
Dubois County,2016,3.1666666666666665,Dubois County_2016
Dubuque County,2010,5.066666666666666,Dubuque County_2010
Dubuque County,2011,5.05,Dubuque County_2011
Dubuque County,2012,4.533333333333333,Dubuque County_2012
Dubuque County,2013,4.533333333333333,Dubuque County_2013
Dubuque County,2014,4.066666666666666,Dubuque County_2014
Dubuque County,2015,3.5749999999999997,Dubuque County_2015
Dubuque County,2016,3.6,Dubuque County_2016
Duchesne County,2010,8.033333333333333,Duchesne County_2010
Duchesne County,2011,6.691666666666666,Duchesne County_2011
Duchesne County,2012,4.7,Duchesne County_2012
Duchesne County,2013,4.291666666666667,Duchesne County_2013
Duchesne County,2014,3.641666666666667,Duchesne County_2014
Duchesne County,2015,7.341666666666666,Duchesne County_2015
Duchesne County,2016,9.1,Duchesne County_2016
Dukes County,2010,8.666666666666666,Dukes County_2010
Dukes County,2011,9.75,Dukes County_2011
Dukes County,2012,9.208333333333334,Dukes County_2012
Dukes County,2013,9.458333333333334,Dukes County_2013
Dukes County,2014,8.333333333333334,Dukes County_2014
Dukes County,2015,7.2,Dukes County_2015
Dukes County,2016,4.666666666666667,Dukes County_2016
Dundy County,2010,2.3666666666666667,Dundy County_2010
Dundy County,2011,2.908333333333333,Dundy County_2011
Dundy County,2012,2.9250000000000003,Dundy County_2012
Dundy County,2013,2.783333333333333,Dundy County_2013
Dundy County,2014,2.2416666666666667,Dundy County_2014
Dundy County,2015,2.1166666666666667,Dundy County_2015
Dundy County,2016,2.4333333333333336,Dundy County_2016
Dunklin County,2010,12.5,Dunklin County_2010
Dunklin County,2011,12.116666666666667,Dunklin County_2011
Dunklin County,2012,10.416666666666666,Dunklin County_2012
Dunklin County,2013,9.916666666666666,Dunklin County_2013
Dunklin County,2014,9.049999999999999,Dunklin County_2014
Dunklin County,2015,7.95,Dunklin County_2015
Dunklin County,2016,8.299999999999999,Dunklin County_2016
Dunn County,2010,4.466666666666667,Dunn County_2010
Dunn County,2011,4.729166666666667,Dunn County_2011
Dunn County,2012,4.079166666666667,Dunn County_2012
Dunn County,2013,3.8958333333333335,Dunn County_2013
Dunn County,2014,3.25,Dunn County_2014
Dunn County,2015,3.233333333333333,Dunn County_2015
Dunn County,2016,3.4166666666666665,Dunn County_2016
Dupage County,2010,7.8999999999999995,Dupage County_2010
Dupage County,2011,8.183333333333334,Dupage County_2011
Dupage County,2012,7.5249999999999995,Dupage County_2012
Dupage County,2013,7.391666666666667,Dupage County_2013
Dupage County,2014,5.741666666666666,Dupage County_2014
Dupage County,2015,4.658333333333333,Dupage County_2015
Dupage County,2016,4.6000000000000005,Dupage County_2016
Duplin County,2010,8.733333333333334,Duplin County_2010
Duplin County,2011,9.475,Duplin County_2011
Duplin County,2012,9.1,Duplin County_2012
Duplin County,2013,7.958333333333333,Duplin County_2013
Duplin County,2014,6.358333333333333,Duplin County_2014
Duplin County,2015,5.783333333333334,Duplin County_2015
Duplin County,2016,5.3,Duplin County_2016
Durham County,2010,7.8,Durham County_2010
Durham County,2011,8.091666666666667,Durham County_2011
Durham County,2012,7.375,Durham County_2012
Durham County,2013,6.2250000000000005,Durham County_2013
Durham County,2014,5.1000000000000005,Durham County_2014
Durham County,2015,5.008333333333334,Durham County_2015
Durham County,2016,4.3999999999999995,Durham County_2016
Dutchess County,2010,7.466666666666666,Dutchess County_2010
Dutchess County,2011,7.508333333333333,Dutchess County_2011
Dutchess County,2012,7.783333333333334,Dutchess County_2012
Dutchess County,2013,6.666666666666667,Dutchess County_2013
Dutchess County,2014,5.325,Dutchess County_2014
Dutchess County,2015,4.583333333333333,Dutchess County_2015
Dutchess County,2016,3.966666666666667,Dutchess County_2016
Duval County,2010,10.9,Duval County_2010
Duval County,2011,9.383333333333333,Duval County_2011
Duval County,2012,7.114285714285715,Duval County_2012
Duval County,2013,6.333333333333333,Duval County_2013
Duval County,2014,5.558333333333334,Duval County_2014
Duval County,2015,8.241666666666667,Duval County_2015
Duval County,2016,11.533333333333333,Duval County_2016
Dyer County,2010,11.733333333333334,Dyer County_2010
Dyer County,2011,12.416666666666666,Dyer County_2011
Dyer County,2012,10.975,Dyer County_2012
Dyer County,2013,10.424999999999999,Dyer County_2013
Dyer County,2014,8.15,Dyer County_2014
Dyer County,2015,7.333333333333333,Dyer County_2015
Dyer County,2016,5.866666666666667,Dyer County_2016
Eagle County,2010,8.966666666666667,Eagle County_2010
Eagle County,2011,7.883333333333333,Eagle County_2011
Eagle County,2012,7.166666666666667,Eagle County_2012
Eagle County,2013,6.066666666666666,Eagle County_2013
Eagle County,2014,4.175,Eagle County_2014
Eagle County,2015,3.125,Eagle County_2015
Eagle County,2016,2.466666666666667,Eagle County_2016
East Baton Rouge Parish,2010,7.866666666666667,East Baton Rouge Parish_2010
East Baton Rouge Parish,2011,7.583333333333333,East Baton Rouge Parish_2011
East Baton Rouge Parish,2012,6.733333333333333,East Baton Rouge Parish_2012
East Baton Rouge Parish,2013,6.233333333333333,East Baton Rouge Parish_2013
East Baton Rouge Parish,2014,5.7272727272727275,East Baton Rouge Parish_2014
East Baton Rouge Parish,2015,5.45,East Baton Rouge Parish_2015
East Baton Rouge Parish,2016,4.933333333333334,East Baton Rouge Parish_2016
East Carroll Parish,2010,18.46666666666667,East Carroll Parish_2010
East Carroll Parish,2011,18.083333333333332,East Carroll Parish_2011
East Carroll Parish,2012,20.12222222222222,East Carroll Parish_2012
East Carroll Parish,2013,16.866666666666667,East Carroll Parish_2013
East Carroll Parish,2014,14.618181818181819,East Carroll Parish_2014
East Carroll Parish,2015,14.375,East Carroll Parish_2015
East Carroll Parish,2016,11.833333333333334,East Carroll Parish_2016
East Feliciana Parish,2010,8.9,East Feliciana Parish_2010
East Feliciana Parish,2011,8.5,East Feliciana Parish_2011
East Feliciana Parish,2012,7.5,East Feliciana Parish_2012
East Feliciana Parish,2013,6.916666666666667,East Feliciana Parish_2013
East Feliciana Parish,2014,6.445454545454546,East Feliciana Parish_2014
East Feliciana Parish,2015,6.0,East Feliciana Parish_2015
East Feliciana Parish,2016,5.466666666666666,East Feliciana Parish_2016
Eastland County,2010,8.1,Eastland County_2010
Eastland County,2011,7.666666666666667,Eastland County_2011
Eastland County,2012,6.885714285714286,Eastland County_2012
Eastland County,2013,5.9750000000000005,Eastland County_2013
Eastland County,2014,4.808333333333334,Eastland County_2014
Eastland County,2015,4.7749999999999995,Eastland County_2015
Eastland County,2016,5.3999999999999995,Eastland County_2016
Eaton County,2010,8.299999999999999,Eaton County_2010
Eaton County,2011,8.025,Eaton County_2011
Eaton County,2012,6.941666666666666,Eaton County_2012
Eaton County,2013,6.7250000000000005,Eaton County_2013
Eaton County,2014,5.86,Eaton County_2014
Eaton County,2015,4.5,Eaton County_2015
Eaton County,2016,3.4,Eaton County_2016
Eau Claire County,2010,6.033333333333334,Eau Claire County_2010
Eau Claire County,2011,6.433333333333334,Eau Claire County_2011
Eau Claire County,2012,5.808333333333334,Eau Claire County_2012
Eau Claire County,2013,5.658333333333334,Eau Claire County_2013
Eau Claire County,2014,4.516666666666667,Eau Claire County_2014
Eau Claire County,2015,3.85,Eau Claire County_2015
Eau Claire County,2016,3.4333333333333336,Eau Claire County_2016
Ector County,2010,7.566666666666666,Ector County_2010
Ector County,2011,6.141666666666667,Ector County_2011
Ector County,2012,4.728571428571429,Ector County_2012
Ector County,2013,4.291666666666667,Ector County_2013
Ector County,2014,3.4333333333333336,Ector County_2014
Ector County,2015,4.616666666666666,Ector County_2015
Ector County,2016,6.133333333333333,Ector County_2016
Eddy County,2010,4.583333333333333,Eddy County_2010
Eddy County,2011,5.0,Eddy County_2011
Eddy County,2012,4.895833333333333,Eddy County_2012
Eddy County,2013,5.295833333333333,Eddy County_2013
Eddy County,2014,5.0249999999999995,Eddy County_2014
Eddy County,2015,4.7749999999999995,Eddy County_2015
Eddy County,2016,5.333333333333333,Eddy County_2016
Edgar County,2010,10.266666666666666,Edgar County_2010
Edgar County,2011,10.541666666666666,Edgar County_2011
Edgar County,2012,9.633333333333335,Edgar County_2012
Edgar County,2013,9.5,Edgar County_2013
Edgar County,2014,7.133333333333333,Edgar County_2014
Edgar County,2015,6.3999999999999995,Edgar County_2015
Edgar County,2016,6.066666666666666,Edgar County_2016
Edgecombe County,2010,14.6,Edgecombe County_2010
Edgecombe County,2011,15.533333333333333,Edgecombe County_2011
Edgecombe County,2012,14.283333333333333,Edgecombe County_2012
Edgecombe County,2013,12.941666666666668,Edgecombe County_2013
Edgecombe County,2014,10.266666666666667,Edgecombe County_2014
Edgecombe County,2015,9.616666666666667,Edgecombe County_2015
Edgecombe County,2016,8.566666666666666,Edgecombe County_2016
Edgefield County,2010,10.0,Edgefield County_2010
Edgefield County,2011,9.933333333333334,Edgefield County_2011
Edgefield County,2012,9.391666666666667,Edgefield County_2012
Edgefield County,2013,8.016666666666667,Edgefield County_2013
Edgefield County,2014,6.666666666666667,Edgefield County_2014
Edgefield County,2015,6.3500000000000005,Edgefield County_2015
Edgefield County,2016,5.566666666666666,Edgefield County_2016
Edmonson County,2010,12.033333333333333,Edmonson County_2010
Edmonson County,2011,11.691666666666668,Edmonson County_2011
Edmonson County,2012,9.950000000000001,Edmonson County_2012
Edmonson County,2013,10.075000000000001,Edmonson County_2013
Edmonson County,2014,8.341666666666667,Edmonson County_2014
Edmonson County,2015,7.133333333333334,Edmonson County_2015
Edmonson County,2016,5.466666666666666,Edmonson County_2016
Edmunds County,2010,2.8666666666666667,Edmunds County_2010
Edmunds County,2011,3.3333333333333335,Edmunds County_2011
Edmunds County,2012,2.9916666666666667,Edmunds County_2012
Edmunds County,2013,2.8000000000000003,Edmunds County_2013
Edmunds County,2014,2.5416666666666665,Edmunds County_2014
Edmunds County,2015,2.5166666666666666,Edmunds County_2015
Edmunds County,2016,2.1999999999999997,Edmunds County_2016
Edwards County,2010,6.388888888888889,Edwards County_2010
Edwards County,2011,6.377777777777777,Edwards County_2011
Edwards County,2012,6.009677419354839,Edwards County_2012
Edwards County,2013,6.038888888888889,Edwards County_2013
Edwards County,2014,4.75,Edwards County_2014
Edwards County,2015,4.669444444444444,Edwards County_2015
Edwards County,2016,4.533333333333333,Edwards County_2016
Effingham County,2010,6.833333333333333,Effingham County_2010
Effingham County,2011,6.8,Effingham County_2011
Effingham County,2012,6.458333333333333,Effingham County_2012
Effingham County,2013,6.941666666666666,Effingham County_2013
Effingham County,2014,5.4750000000000005,Effingham County_2014
Effingham County,2015,4.8500000000000005,Effingham County_2015
Effingham County,2016,4.7,Effingham County_2016
El Dorado County,2010,12.0,El Dorado County_2010
El Dorado County,2011,11.627272727272727,El Dorado County_2011
El Dorado County,2012,10.066666666666668,El Dorado County_2012
El Dorado County,2013,8.483333333333333,El Dorado County_2013
El Dorado County,2014,6.958333333333333,El Dorado County_2014
El Dorado County,2015,5.666666666666667,El Dorado County_2015
El Dorado County,2016,4.933333333333334,El Dorado County_2016
El Paso County,2010,9.25,El Paso County_2010
El Paso County,2011,9.2875,El Paso County_2011
El Paso County,2012,8.773684210526316,El Paso County_2012
El Paso County,2013,7.854166666666667,El Paso County_2013
El Paso County,2014,6.2124999999999995,El Paso County_2014
El Paso County,2015,4.920833333333333,El Paso County_2015
El Paso County,2016,4.333333333333333,El Paso County_2016
Elbert County,2010,7.7,Elbert County_2010
Elbert County,2011,7.491666666666667,Elbert County_2011
Elbert County,2012,7.116666666666667,Elbert County_2012
Elbert County,2013,5.875,Elbert County_2013
Elbert County,2014,4.2749999999999995,Elbert County_2014
Elbert County,2015,3.141666666666667,Elbert County_2015
Elbert County,2016,2.5,Elbert County_2016
Elk County,2010,8.116666666666667,Elk County_2010
Elk County,2011,7.504166666666666,Elk County_2011
Elk County,2012,6.8999999999999995,Elk County_2012
Elk County,2013,6.2749999999999995,Elk County_2013
Elk County,2014,5.1625000000000005,Elk County_2014
Elk County,2015,4.8500000000000005,Elk County_2015
Elk County,2016,5.566666666666666,Elk County_2016
Elkhart County,2010,12.033333333333333,Elkhart County_2010
Elkhart County,2011,10.75,Elkhart County_2011
Elkhart County,2012,8.950000000000001,Elkhart County_2012
Elkhart County,2013,7.258333333333333,Elkhart County_2013
Elkhart County,2014,5.083333333333333,Elkhart County_2014
Elkhart County,2015,3.841666666666667,Elkhart County_2015
Elkhart County,2016,3.6666666666666665,Elkhart County_2016
Elko County,2010,7.133333333333333,Elko County_2010
Elko County,2011,7.233333333333333,Elko County_2011
Elko County,2012,6.325,Elko County_2012
Elko County,2013,6.141666666666667,Elko County_2013
Elko County,2014,5.566666666666666,Elko County_2014
Elko County,2015,5.2,Elko County_2015
Elko County,2016,4.433333333333334,Elko County_2016
Elliott County,2010,14.333333333333334,Elliott County_2010
Elliott County,2011,15.775,Elliott County_2011
Elliott County,2012,14.375,Elliott County_2012
Elliott County,2013,14.558333333333332,Elliott County_2013
Elliott County,2014,11.275,Elliott County_2014
Elliott County,2015,10.033333333333333,Elliott County_2015
Elliott County,2016,9.966666666666667,Elliott County_2016
Ellis County,2010,5.455555555555556,Ellis County_2010
Ellis County,2011,5.030555555555555,Ellis County_2011
Ellis County,2012,3.980645161290323,Ellis County_2012
Ellis County,2013,4.133333333333334,Ellis County_2013
Ellis County,2014,3.566666666666667,Ellis County_2014
Ellis County,2015,3.6222222222222222,Ellis County_2015
Ellis County,2016,3.433333333333333,Ellis County_2016
Ellsworth County,2010,4.5,Ellsworth County_2010
Ellsworth County,2011,4.075,Ellsworth County_2011
Ellsworth County,2012,3.5083333333333333,Ellsworth County_2012
Ellsworth County,2013,3.3666666666666667,Ellsworth County_2013
Ellsworth County,2014,2.975,Ellsworth County_2014
Ellsworth County,2015,3.733333333333333,Ellsworth County_2015
Ellsworth County,2016,4.0,Ellsworth County_2016
Elmore County,2010,8.383333333333333,Elmore County_2010
Elmore County,2011,8.354166666666666,Elmore County_2011
Elmore County,2012,7.245833333333334,Elmore County_2012
Elmore County,2013,6.466666666666666,Elmore County_2013
Elmore County,2014,5.4875,Elmore County_2014
Elmore County,2015,4.895833333333333,Elmore County_2015
Elmore County,2016,4.416666666666667,Elmore County_2016
Emery County,2010,6.033333333333334,Emery County_2010
Emery County,2011,7.358333333333333,Emery County_2011
Emery County,2012,7.175,Emery County_2012
Emery County,2013,6.083333333333333,Emery County_2013
Emery County,2014,5.341666666666666,Emery County_2014
Emery County,2015,5.9750000000000005,Emery County_2015
Emery County,2016,6.3,Emery County_2016
Emmet County,2010,9.299999999999999,Emmet County_2010
Emmet County,2011,9.345833333333333,Emmet County_2011
Emmet County,2012,8.2625,Emmet County_2012
Emmet County,2013,8.016666666666667,Emmet County_2013
Emmet County,2014,6.468181818181819,Emmet County_2014
Emmet County,2015,3.9071428571428575,Emmet County_2015
Emmet County,2016,5.3999999999999995,Emmet County_2016
Emmons County,2010,5.8,Emmons County_2010
Emmons County,2011,6.041666666666667,Emmons County_2011
Emmons County,2012,5.391666666666667,Emmons County_2012
Emmons County,2013,5.308333333333333,Emmons County_2013
Emmons County,2014,5.583333333333333,Emmons County_2014
Emmons County,2015,4.925,Emmons County_2015
Emmons County,2016,4.466666666666666,Emmons County_2016
Emporia City,2010,12.133333333333333,Emporia City_2010
Emporia City,2011,10.866666666666667,Emporia City_2011
Emporia City,2012,10.525,Emporia City_2012
Emporia City,2013,9.791666666666666,Emporia City_2013
Emporia City,2014,8.158333333333333,Emporia City_2014
Emporia City,2015,7.0249999999999995,Emporia City_2015
Emporia City,2016,5.900000000000001,Emporia City_2016
Erath County,2010,6.233333333333333,Erath County_2010
Erath County,2011,6.041666666666667,Erath County_2011
Erath County,2012,5.685714285714285,Erath County_2012
Erath County,2013,5.3500000000000005,Erath County_2013
Erath County,2014,4.241666666666666,Erath County_2014
Erath County,2015,3.9166666666666665,Erath County_2015
Erath County,2016,4.066666666666666,Erath County_2016
Erie County,2010,8.733333333333333,Erie County_2010
Erie County,2011,8.555555555555555,Erie County_2011
Erie County,2012,8.06111111111111,Erie County_2012
Erie County,2013,7.686111111111111,Erie County_2013
Erie County,2014,6.236111111111111,Erie County_2014
Erie County,2015,5.480555555555556,Erie County_2015
Erie County,2016,5.522222222222222,Erie County_2016
Escambia County,2010,11.0,Escambia County_2010
Escambia County,2011,10.825000000000001,Escambia County_2011
Escambia County,2012,9.233333333333333,Escambia County_2012
Escambia County,2013,8.6,Escambia County_2013
Escambia County,2014,8.025,Escambia County_2014
Escambia County,2015,7.0,Escambia County_2015
Escambia County,2016,6.333333333333333,Escambia County_2016
Esmeralda County,2010,7.8999999999999995,Esmeralda County_2010
Esmeralda County,2011,7.983333333333333,Esmeralda County_2011
Esmeralda County,2012,6.875,Esmeralda County_2012
Esmeralda County,2013,4.825,Esmeralda County_2013
Esmeralda County,2014,4.483333333333333,Esmeralda County_2014
Esmeralda County,2015,4.6000000000000005,Esmeralda County_2015
Esmeralda County,2016,4.433333333333334,Esmeralda County_2016
Essex County,2010,8.773333333333333,Essex County_2010
Essex County,2011,8.858333333333333,Essex County_2011
Essex County,2012,8.59,Essex County_2012
Essex County,2013,7.753333333333333,Essex County_2013
Essex County,2014,6.78,Essex County_2014
Essex County,2015,6.048333333333333,Essex County_2015
Essex County,2016,5.033333333333333,Essex County_2016
Estill County,2010,12.299999999999999,Estill County_2010
Estill County,2011,12.424999999999999,Estill County_2011
Estill County,2012,9.975,Estill County_2012
Estill County,2013,9.791666666666666,Estill County_2013
Estill County,2014,7.516666666666667,Estill County_2014
Estill County,2015,6.2,Estill County_2015
Estill County,2016,5.2,Estill County_2016
Etowah County,2010,10.133333333333333,Etowah County_2010
Etowah County,2011,10.041666666666666,Etowah County_2011
Etowah County,2012,8.241666666666667,Etowah County_2012
Etowah County,2013,7.591666666666668,Etowah County_2013
Etowah County,2014,7.058333333333334,Etowah County_2014
Etowah County,2015,6.125,Etowah County_2015
Etowah County,2016,5.6000000000000005,Etowah County_2016
Eureka County,2010,6.333333333333333,Eureka County_2010
Eureka County,2011,7.066666666666666,Eureka County_2011
Eureka County,2012,6.183333333333334,Eureka County_2012
Eureka County,2013,6.1000000000000005,Eureka County_2013
Eureka County,2014,5.941666666666666,Eureka County_2014
Eureka County,2015,6.016666666666667,Eureka County_2015
Eureka County,2016,4.6,Eureka County_2016
Evangeline Parish,2010,8.466666666666667,Evangeline Parish_2010
Evangeline Parish,2011,8.416666666666666,Evangeline Parish_2011
Evangeline Parish,2012,7.388888888888889,Evangeline Parish_2012
Evangeline Parish,2013,6.783333333333334,Evangeline Parish_2013
Evangeline Parish,2014,6.736363636363635,Evangeline Parish_2014
Evangeline Parish,2015,7.4375,Evangeline Parish_2015
Evangeline Parish,2016,7.333333333333333,Evangeline Parish_2016
Fairfax City,2010,4.866666666666667,Fairfax City_2010
Fairfax City,2011,4.925,Fairfax City_2011
Fairfax City,2012,4.283333333333333,Fairfax City_2012
Fairfax City,2013,4.141666666666667,Fairfax City_2013
Fairfax City,2014,4.116666666666666,Fairfax City_2014
Fairfax City,2015,3.4250000000000003,Fairfax City_2015
Fairfax City,2016,2.733333333333333,Fairfax City_2016
Fairfax County,2010,4.7,Fairfax County_2010
Fairfax County,2011,4.783333333333333,Fairfax County_2011
Fairfax County,2012,4.516666666666667,Fairfax County_2012
Fairfax County,2013,4.408333333333333,Fairfax County_2013
Fairfax County,2014,4.166666666666667,Fairfax County_2014
Fairfax County,2015,3.5666666666666664,Fairfax County_2015
Fairfax County,2016,2.9333333333333336,Fairfax County_2016
Fairfield County,2010,10.366666666666667,Fairfield County_2010
Fairfield County,2011,10.25,Fairfield County_2011
Fairfield County,2012,9.147222222222222,Fairfield County_2012
Fairfield County,2013,8.213888888888889,Fairfield County_2013
Fairfield County,2014,6.669444444444444,Fairfield County_2014
Fairfield County,2015,5.85,Fairfield County_2015
Fairfield County,2016,5.2444444444444445,Fairfield County_2016
Fall River County,2010,5.5,Fall River County_2010
Fall River County,2011,6.033333333333334,Fall River County_2011
Fall River County,2012,5.691666666666666,Fall River County_2012
Fall River County,2013,5.0,Fall River County_2013
Fall River County,2014,4.7250000000000005,Fall River County_2014
Fall River County,2015,4.483333333333333,Fall River County_2015
Fall River County,2016,4.0,Fall River County_2016
Fallon County,2010,2.6999999999999997,Fallon County_2010
Fallon County,2011,2.6166666666666667,Fallon County_2011
Fallon County,2012,2.0416666666666665,Fallon County_2012
Fallon County,2013,1.9833333333333334,Fallon County_2013
Fallon County,2014,1.9083333333333332,Fallon County_2014
Fallon County,2015,2.3000000000000003,Fallon County_2015
Fallon County,2016,3.3666666666666667,Fallon County_2016
Falls Church City,2010,4.266666666666667,Falls Church City_2010
Falls Church City,2011,4.241666666666666,Falls Church City_2011
Falls Church City,2012,3.966666666666667,Falls Church City_2012
Falls Church City,2013,3.891666666666667,Falls Church City_2013
Falls Church City,2014,3.608333333333333,Falls Church City_2014
Falls Church City,2015,3.033333333333333,Falls Church City_2015
