County,Year,Monthly Rent,County_Year_Key
Mason County,2014,7.73,Mason County_2014
Mason County,2015,6.609677419354839,Mason County_2015
Mason County,2016,5.9944444444444445,Mason County_2016
Massac County,2010,8.299999999999999,Massac County_2010
Massac County,2011,8.891666666666667,Massac County_2011
Massac County,2012,9.608333333333333,Massac County_2012
Massac County,2013,9.933333333333334,Massac County_2013
Massac County,2014,7.958333333333333,Massac County_2014
Massac County,2015,7.358333333333333,Massac County_2015
Massac County,2016,7.233333333333333,Massac County_2016
Matagorda County,2010,11.4,Matagorda County_2010
Matagorda County,2011,11.6,Matagorda County_2011
Matagorda County,2012,10.214285714285714,Matagorda County_2012
Matagorda County,2013,9.633333333333333,Matagorda County_2013
Matagorda County,2014,7.816666666666666,Matagorda County_2014
Matagorda County,2015,6.791666666666667,Matagorda County_2015
Matagorda County,2016,7.3999999999999995,Matagorda County_2016
Mathews County,2010,5.866666666666667,Mathews County_2010
Mathews County,2011,6.541666666666667,Mathews County_2011
Mathews County,2012,5.666666666666667,Mathews County_2012
Mathews County,2013,5.041666666666667,Mathews County_2013
Mathews County,2014,4.625,Mathews County_2014
Mathews County,2015,4.175,Mathews County_2015
Mathews County,2016,3.633333333333333,Mathews County_2016
Maui County,2010,8.5,Maui County_2010
Maui County,2011,7.916666666666667,Maui County_2011
Maui County,2012,6.425,Maui County_2012
Maui County,2013,5.15,Maui County_2013
Maui County,2014,4.533333333333333,Maui County_2014
Maui County,2015,3.766666666666667,Maui County_2015
Maui County,2016,3.1,Maui County_2016
Maury County,2010,11.566666666666668,Maury County_2010
Maury County,2011,10.25,Maury County_2011
Maury County,2012,7.825,Maury County_2012
Maury County,2013,7.108333333333333,Maury County_2013
Maury County,2014,5.908333333333334,Maury County_2014
Maury County,2015,5.258333333333334,Maury County_2015
Maury County,2016,3.8666666666666667,Maury County_2016
Maverick County,2010,13.633333333333333,Maverick County_2010
Maverick County,2011,14.0,Maverick County_2011
Maverick County,2012,12.671428571428573,Maverick County_2012
Maverick County,2013,12.383333333333333,Maverick County_2013
Maverick County,2014,10.924999999999999,Maverick County_2014
Maverick County,2015,10.708333333333334,Maverick County_2015
Maverick County,2016,11.266666666666666,Maverick County_2016
Mayes County,2010,8.6,Mayes County_2010
Mayes County,2011,7.583333333333333,Mayes County_2011
Mayes County,2012,6.125,Mayes County_2012
Mayes County,2013,5.833333333333333,Mayes County_2013
Mayes County,2014,4.883333333333334,Mayes County_2014
Mayes County,2015,4.2,Mayes County_2015
Mayes County,2016,5.1000000000000005,Mayes County_2016
Mc Kean County,2010,8.833333333333334,Mc Kean County_2010
Mc Kean County,2011,8.716666666666667,Mc Kean County_2011
Mc Kean County,2012,8.391666666666667,Mc Kean County_2012
Mc Kean County,2013,8.133333333333333,Mc Kean County_2013
Mc Kean County,2014,6.408333333333334,Mc Kean County_2014
Mc Kean County,2015,5.8999999999999995,Mc Kean County_2015
Mc Kean County,2016,6.766666666666667,Mc Kean County_2016
McClain County,2010,5.166666666666667,McClain County_2010
McClain County,2011,4.708333333333333,McClain County_2011
McClain County,2012,4.191666666666666,McClain County_2012
McClain County,2013,4.391666666666667,McClain County_2013
McClain County,2014,3.6833333333333336,McClain County_2014
McClain County,2015,3.558333333333333,McClain County_2015
McClain County,2016,3.9,McClain County_2016
McCone County,2010,2.733333333333333,McCone County_2010
McCone County,2011,3.033333333333333,McCone County_2011
McCone County,2012,2.966666666666667,McCone County_2012
McCone County,2013,2.3833333333333333,McCone County_2013
McCone County,2014,2.3583333333333334,McCone County_2014
McCone County,2015,2.125,McCone County_2015
McCone County,2016,1.8333333333333333,McCone County_2016
McCook County,2010,4.433333333333334,McCook County_2010
McCook County,2011,4.441666666666666,McCook County_2011
McCook County,2012,3.775,McCook County_2012
McCook County,2013,3.233333333333333,McCook County_2013
McCook County,2014,2.6833333333333336,McCook County_2014
McCook County,2015,2.3916666666666666,McCook County_2015
McCook County,2016,2.1999999999999997,McCook County_2016
McCormick County,2010,13.333333333333334,McCormick County_2010
McCormick County,2011,13.616666666666667,McCormick County_2011
McCormick County,2012,11.741666666666667,McCormick County_2012
McCormick County,2013,9.791666666666666,McCormick County_2013
McCormick County,2014,7.833333333333333,McCormick County_2014
McCormick County,2015,7.158333333333334,McCormick County_2015
McCormick County,2016,5.5,McCormick County_2016
McCracken County,2010,8.466666666666667,McCracken County_2010
McCracken County,2011,8.641666666666667,McCracken County_2011
McCracken County,2012,7.966666666666666,McCracken County_2012
McCracken County,2013,7.95,McCracken County_2013
McCracken County,2014,7.008333333333333,McCracken County_2014
McCracken County,2015,5.916666666666667,McCracken County_2015
McCracken County,2016,5.5,McCracken County_2016
McCreary County,2010,13.766666666666666,McCreary County_2010
McCreary County,2011,14.625,McCreary County_2011
McCreary County,2012,13.174999999999999,McCreary County_2012
McCreary County,2013,13.183333333333332,McCreary County_2013
McCreary County,2014,10.525,McCreary County_2014
McCreary County,2015,8.291666666666666,McCreary County_2015
McCreary County,2016,7.0,McCreary County_2016
McCulloch County,2010,6.2,McCulloch County_2010
McCulloch County,2011,5.908333333333334,McCulloch County_2011
McCulloch County,2012,5.471428571428571,McCulloch County_2012
McCulloch County,2013,5.233333333333333,McCulloch County_2013
McCulloch County,2014,4.2,McCulloch County_2014
McCulloch County,2015,4.816666666666666,McCulloch County_2015
McCulloch County,2016,4.6000000000000005,McCulloch County_2016
McCurtain County,2010,10.9,McCurtain County_2010
McCurtain County,2011,10.225,McCurtain County_2011
McCurtain County,2012,9.516666666666667,McCurtain County_2012
McCurtain County,2013,9.450000000000001,McCurtain County_2013
McCurtain County,2014,8.108333333333333,McCurtain County_2014
McCurtain County,2015,7.683333333333334,McCurtain County_2015
McCurtain County,2016,7.133333333333333,McCurtain County_2016
McDonald County,2010,9.066666666666666,McDonald County_2010
McDonald County,2011,8.35,McDonald County_2011
McDonald County,2012,6.691666666666666,McDonald County_2012
McDonald County,2013,6.425,McDonald County_2013
McDonald County,2014,5.825,McDonald County_2014
McDonald County,2015,4.583333333333333,McDonald County_2015
McDonald County,2016,4.1000000000000005,McDonald County_2016
McDonough County,2010,7.333333333333333,McDonough County_2010
McDonough County,2011,8.008333333333333,McDonough County_2011
McDonough County,2012,7.666666666666667,McDonough County_2012
McDonough County,2013,8.4,McDonough County_2013
McDonough County,2014,6.833333333333333,McDonough County_2014
McDonough County,2015,6.3,McDonough County_2015
McDonough County,2016,6.233333333333333,McDonough County_2016
McDowell County,2010,12.333333333333334,McDowell County_2010
McDowell County,2011,12.141666666666666,McDowell County_2011
McDowell County,2012,11.4375,McDowell County_2012
McDowell County,2013,10.770833333333334,McDowell County_2013
McDowell County,2014,9.745833333333334,McDowell County_2014
McDowell County,2015,9.241666666666667,McDowell County_2015
McDowell County,2016,8.25,McDowell County_2016
McHenry County,2010,6.266666666666667,McHenry County_2010
McHenry County,2011,7.25,McHenry County_2011
McHenry County,2012,6.666666666666667,McHenry County_2012
McHenry County,2013,6.420833333333333,McHenry County_2013
McHenry County,2014,5.3625,McHenry County_2014
McHenry County,2015,4.7250000000000005,McHenry County_2015
McHenry County,2016,5.1000000000000005,McHenry County_2016
McIntosh County,2010,7.316666666666666,McIntosh County_2010
McIntosh County,2011,7.166666666666667,McIntosh County_2011
McIntosh County,2012,6.691666666666666,McIntosh County_2012
McIntosh County,2013,6.45,McIntosh County_2013
McIntosh County,2014,6.0625,McIntosh County_2014
McIntosh County,2015,5.733333333333333,McIntosh County_2015
McIntosh County,2016,5.8500000000000005,McIntosh County_2016
McKenzie County,2010,1.8666666666666665,McKenzie County_2010
McKenzie County,2011,1.8166666666666667,McKenzie County_2011
McKenzie County,2012,1.5416666666666667,McKenzie County_2012
McKenzie County,2013,1.4916666666666665,McKenzie County_2013
McKenzie County,2014,1.5250000000000001,McKenzie County_2014
McKenzie County,2015,2.3249999999999997,McKenzie County_2015
McKenzie County,2016,3.466666666666667,McKenzie County_2016
McKinley County,2010,9.533333333333333,McKinley County_2010
McKinley County,2011,9.916666666666666,McKinley County_2011
McKinley County,2012,9.516666666666667,McKinley County_2012
McKinley County,2013,10.133333333333333,McKinley County_2013
McKinley County,2014,10.15,McKinley County_2014
McKinley County,2015,9.674999999999999,McKinley County_2015
McKinley County,2016,8.733333333333333,McKinley County_2016
McLean County,2010,6.466666666666667,McLean County_2010
McLean County,2011,6.747222222222223,McLean County_2011
McLean County,2012,6.136111111111111,McLean County_2012
McLean County,2013,6.194444444444445,McLean County_2013
McLean County,2014,5.263888888888889,McLean County_2014
McLean County,2015,4.511111111111111,McLean County_2015
McLean County,2016,4.388888888888889,McLean County_2016
McLennan County,2010,7.3,McLennan County_2010
McLennan County,2011,7.416666666666667,McLennan County_2011
McLennan County,2012,6.8,McLennan County_2012
McLennan County,2013,6.141666666666667,McLennan County_2013
McLennan County,2014,5.041666666666667,McLennan County_2014
McLennan County,2015,4.1,McLennan County_2015
McLennan County,2016,3.966666666666667,McLennan County_2016
McLeod County,2010,7.933333333333334,McLeod County_2010
McLeod County,2011,7.6499999999999995,McLeod County_2011
McLeod County,2012,6.75,McLeod County_2012
McLeod County,2013,5.575,McLeod County_2013
McLeod County,2014,4.616666666666666,McLeod County_2014
McLeod County,2015,3.9499999999999997,McLeod County_2015
McLeod County,2016,4.333333333333333,McLeod County_2016
McMinn County,2010,11.833333333333334,McMinn County_2010
McMinn County,2011,11.158333333333333,McMinn County_2011
McMinn County,2012,9.141666666666667,McMinn County_2012
McMinn County,2013,9.016666666666667,McMinn County_2013
McMinn County,2014,7.466666666666666,McMinn County_2014
McMinn County,2015,6.516666666666667,McMinn County_2015
McMinn County,2016,5.3,McMinn County_2016
McMullen County,2010,3.733333333333333,McMullen County_2010
McMullen County,2011,3.1,McMullen County_2011
McMullen County,2012,2.4714285714285715,McMullen County_2012
McMullen County,2013,2.6166666666666667,McMullen County_2013
McMullen County,2014,1.9666666666666668,McMullen County_2014
McMullen County,2015,2.066666666666667,McMullen County_2015
McMullen County,2016,2.1,McMullen County_2016
McNairy County,2010,12.200000000000001,McNairy County_2010
McNairy County,2011,11.291666666666666,McNairy County_2011
McNairy County,2012,10.25,McNairy County_2012
McNairy County,2013,11.700000000000001,McNairy County_2013
McNairy County,2014,10.525,McNairy County_2014
McNairy County,2015,8.725,McNairy County_2015
McNairy County,2016,6.866666666666667,McNairy County_2016
McPherson County,2010,4.155555555555555,McPherson County_2010
McPherson County,2011,3.841666666666667,McPherson County_2011
McPherson County,2012,4.055555555555555,McPherson County_2012
McPherson County,2013,3.802777777777778,McPherson County_2013
McPherson County,2014,3.1416666666666666,McPherson County_2014
McPherson County,2015,2.761111111111111,McPherson County_2015
McPherson County,2016,2.9222222222222225,McPherson County_2016
Meade County,2010,6.6,Meade County_2010
Meade County,2011,6.613888888888889,Meade County_2011
Meade County,2012,5.838888888888889,Meade County_2012
Meade County,2013,5.338888888888889,Meade County_2013
Meade County,2014,4.366666666666666,Meade County_2014
Meade County,2015,3.9638888888888886,Meade County_2015
Meade County,2016,3.4111111111111114,Meade County_2016
Meagher County,2010,6.733333333333333,Meagher County_2010
Meagher County,2011,7.383333333333333,Meagher County_2011
Meagher County,2012,5.408333333333334,Meagher County_2012
Meagher County,2013,5.25,Meagher County_2013
Meagher County,2014,4.2749999999999995,Meagher County_2014
Meagher County,2015,3.5666666666666664,Meagher County_2015
Meagher County,2016,4.166666666666667,Meagher County_2016
Mecklenburg County,2010,10.383333333333335,Mecklenburg County_2010
Mecklenburg County,2011,10.154166666666667,Mecklenburg County_2011
Mecklenburg County,2012,9.070833333333333,Mecklenburg County_2012
Mecklenburg County,2013,8.387500000000001,Mecklenburg County_2013
Mecklenburg County,2014,6.829166666666667,Mecklenburg County_2014
Mecklenburg County,2015,5.758333333333333,Mecklenburg County_2015
Mecklenburg County,2016,5.0,Mecklenburg County_2016
Mecosta County,2010,10.666666666666666,Mecosta County_2010
Mecosta County,2011,11.325000000000001,Mecosta County_2011
Mecosta County,2012,10.166666666666666,Mecosta County_2012
Mecosta County,2013,10.066666666666666,Mecosta County_2013
Mecosta County,2014,8.14,Mecosta County_2014
Mecosta County,2015,6.45,Mecosta County_2015
Mecosta County,2016,4.733333333333333,Mecosta County_2016
Medina County,2010,7.083333333333333,Medina County_2010
Medina County,2011,6.920833333333333,Medina County_2011
Medina County,2012,5.942105263157895,Medina County_2012
Medina County,2013,5.9125000000000005,Medina County_2013
Medina County,2014,4.958333333333333,Medina County_2014
Medina County,2015,4.175,Medina County_2015
Medina County,2016,4.3,Medina County_2016
Meeker County,2010,7.3999999999999995,Meeker County_2010
Meeker County,2011,7.708333333333333,Meeker County_2011
Meeker County,2012,6.55,Meeker County_2012
Meeker County,2013,5.5,Meeker County_2013
Meeker County,2014,4.575,Meeker County_2014
Meeker County,2015,4.191666666666667,Meeker County_2015
Meeker County,2016,4.533333333333333,Meeker County_2016
Meigs County,2010,12.666666666666666,Meigs County_2010
Meigs County,2011,12.549999999999999,Meigs County_2011
Meigs County,2012,10.933333333333332,Meigs County_2012
Meigs County,2013,11.054166666666667,Meigs County_2013
Meigs County,2014,8.779166666666667,Meigs County_2014
Meigs County,2015,8.012500000000001,Meigs County_2015
Meigs County,2016,7.133333333333333,Meigs County_2016
Mellette County,2010,5.533333333333334,Mellette County_2010
Mellette County,2011,6.358333333333333,Mellette County_2011
Mellette County,2012,7.783333333333334,Mellette County_2012
Mellette County,2013,7.5,Mellette County_2013
Mellette County,2014,5.991666666666667,Mellette County_2014
Mellette County,2015,5.208333333333333,Mellette County_2015
Mellette County,2016,3.6666666666666665,Mellette County_2016
Menard County,2010,7.033333333333334,Menard County_2010
Menard County,2011,7.158333333333334,Menard County_2011
Menard County,2012,6.757894736842106,Menard County_2012
Menard County,2013,6.433333333333334,Menard County_2013
Menard County,2014,5.141666666666667,Menard County_2014
Menard County,2015,5.004166666666666,Menard County_2015
Menard County,2016,4.483333333333333,Menard County_2016
Mendocino County,2010,10.966666666666667,Mendocino County_2010
Mendocino County,2011,11.290909090909091,Mendocino County_2011
Mendocino County,2012,9.466666666666667,Mendocino County_2012
Mendocino County,2013,8.35,Mendocino County_2013
Mendocino County,2014,6.991666666666667,Mendocino County_2014
Mendocino County,2015,5.8500000000000005,Mendocino County_2015
Mendocino County,2016,5.133333333333333,Mendocino County_2016
Menifee County,2010,13.5,Menifee County_2010
Menifee County,2011,14.058333333333332,Menifee County_2011
Menifee County,2012,11.641666666666666,Menifee County_2012
Menifee County,2013,12.125,Menifee County_2013
Menifee County,2014,9.783333333333333,Menifee County_2014
Menifee County,2015,8.741666666666667,Menifee County_2015
Menifee County,2016,7.8,Menifee County_2016
Menominee County,2010,12.75,Menominee County_2010
Menominee County,2011,13.137500000000001,Menominee County_2011
Menominee County,2012,12.1625,Menominee County_2012
Menominee County,2013,11.799999999999999,Menominee County_2013
Menominee County,2014,9.922727272727274,Menominee County_2014
Menominee County,2015,9.221428571428572,Menominee County_2015
Menominee County,2016,6.766666666666666,Menominee County_2016
Merced County,2010,16.133333333333336,Merced County_2010
Merced County,2011,17.40909090909091,Merced County_2011
Merced County,2012,15.4,Merced County_2012
Merced County,2013,14.283333333333333,Merced County_2013
Merced County,2014,12.808333333333332,Merced County_2014
Merced County,2015,11.358333333333334,Merced County_2015
Merced County,2016,10.366666666666667,Merced County_2016
Mercer County,2010,7.858333333333333,Mercer County_2010
Mercer County,2011,7.785416666666666,Mercer County_2011
Mercer County,2012,6.972916666666666,Mercer County_2012
Mercer County,2013,6.632291666666667,Mercer County_2013
Mercer County,2014,5.666666666666667,Mercer County_2014
Mercer County,2015,5.08125,Mercer County_2015
Mercer County,2016,4.908333333333333,Mercer County_2016
Merrick County,2010,3.8666666666666667,Merrick County_2010
Merrick County,2011,4.241666666666666,Merrick County_2011
Merrick County,2012,3.641666666666667,Merrick County_2012
Merrick County,2013,3.716666666666667,Merrick County_2013
Merrick County,2014,3.7583333333333333,Merrick County_2014
Merrick County,2015,3.6916666666666664,Merrick County_2015
Merrick County,2016,3.5,Merrick County_2016
Merrimack County,2010,4.766666666666667,Merrimack County_2010
Merrimack County,2011,4.891666666666667,Merrimack County_2011
Merrimack County,2012,4.933333333333334,Merrimack County_2012
Merrimack County,2013,4.591666666666667,Merrimack County_2013
Merrimack County,2014,3.8000000000000003,Merrimack County_2014
Merrimack County,2015,3.1166666666666667,Merrimack County_2015
Merrimack County,2016,2.3333333333333335,Merrimack County_2016
Mesa County,2010,10.299999999999999,Mesa County_2010
Mesa County,2011,10.266666666666667,Mesa County_2011
Mesa County,2012,9.691666666666666,Mesa County_2012
Mesa County,2013,8.700000000000001,Mesa County_2013
Mesa County,2014,6.191666666666666,Mesa County_2014
Mesa County,2015,5.558333333333334,Mesa County_2015
Mesa County,2016,5.233333333333333,Mesa County_2016
Metcalfe County,2010,11.733333333333334,Metcalfe County_2010
Metcalfe County,2011,11.208333333333334,Metcalfe County_2011
Metcalfe County,2012,7.966666666666666,Metcalfe County_2012
Metcalfe County,2013,7.833333333333333,Metcalfe County_2013
Metcalfe County,2014,6.058333333333334,Metcalfe County_2014
Metcalfe County,2015,5.291666666666667,Metcalfe County_2015
Metcalfe County,2016,4.166666666666667,Metcalfe County_2016
Miami County,2010,9.433333333333334,Miami County_2010
Miami County,2011,8.930555555555555,Miami County_2011
Miami County,2012,7.769444444444444,Miami County_2012
Miami County,2013,7.163888888888888,Miami County_2013
Miami County,2014,5.586111111111111,Miami County_2014
Miami County,2015,4.655555555555555,Miami County_2015
Miami County,2016,4.2555555555555555,Miami County_2016
Middlesex County,2010,7.266666666666667,Middlesex County_2010
Middlesex County,2011,7.139583333333333,Middlesex County_2011
Middlesex County,2012,6.741666666666667,Middlesex County_2012
Middlesex County,2013,6.235416666666667,Middlesex County_2013
Middlesex County,2014,5.3500000000000005,Middlesex County_2014
Middlesex County,2015,4.5375,Middlesex County_2015
Middlesex County,2016,3.7083333333333335,Middlesex County_2016
Midland County,2010,6.966666666666666,Midland County_2010
Midland County,2011,6.55,Midland County_2011
Midland County,2012,6.405263157894737,Midland County_2012
Midland County,2013,5.675,Midland County_2013
Midland County,2014,4.418181818181818,Midland County_2014
Midland County,2015,3.6571428571428575,Midland County_2015
Midland County,2016,4.1499999999999995,Midland County_2016
Mifflin County,2010,9.1,Mifflin County_2010
Mifflin County,2011,8.891666666666667,Mifflin County_2011
Mifflin County,2012,8.683333333333334,Mifflin County_2012
Mifflin County,2013,8.166666666666666,Mifflin County_2013
Mifflin County,2014,6.425,Mifflin County_2014
Mifflin County,2015,5.566666666666666,Mifflin County_2015
Mifflin County,2016,5.633333333333333,Mifflin County_2016
Milam County,2010,10.933333333333332,Milam County_2010
Milam County,2011,10.174999999999999,Milam County_2011
Milam County,2012,8.7,Milam County_2012
Milam County,2013,7.758333333333333,Milam County_2013
Milam County,2014,6.208333333333333,Milam County_2014
Milam County,2015,5.291666666666667,Milam County_2015
Milam County,2016,5.266666666666667,Milam County_2016
Millard County,2010,5.266666666666667,Millard County_2010
Millard County,2011,5.3,Millard County_2011
Millard County,2012,4.675,Millard County_2012
Millard County,2013,4.1000000000000005,Millard County_2013
Millard County,2014,3.483333333333333,Millard County_2014
Millard County,2015,3.4916666666666667,Millard County_2015
Millard County,2016,3.233333333333333,Millard County_2016
Mille Lacs County,2010,9.366666666666667,Mille Lacs County_2010
Mille Lacs County,2011,9.591666666666667,Mille Lacs County_2011
Mille Lacs County,2012,8.283333333333333,Mille Lacs County_2012
Mille Lacs County,2013,7.433333333333334,Mille Lacs County_2013
Mille Lacs County,2014,6.658333333333334,Mille Lacs County_2014
Mille Lacs County,2015,5.8,Mille Lacs County_2015
Mille Lacs County,2016,6.066666666666666,Mille Lacs County_2016
Miller County,2010,8.416666666666666,Miller County_2010
Miller County,2011,8.904166666666667,Miller County_2011
Miller County,2012,7.495833333333334,Miller County_2012
Miller County,2013,7.616666666666667,Miller County_2013
Miller County,2014,6.829166666666667,Miller County_2014
Miller County,2015,5.5874999999999995,Miller County_2015
Miller County,2016,4.55,Miller County_2016
Mills County,2010,5.583333333333333,Mills County_2010
Mills County,2011,5.616666666666667,Mills County_2011
Mills County,2012,4.910526315789474,Mills County_2012
Mills County,2013,4.808333333333334,Mills County_2013
Mills County,2014,4.329166666666667,Mills County_2014
Mills County,2015,3.8041666666666667,Mills County_2015
Mills County,2016,3.9,Mills County_2016
Milwaukee County,2010,9.200000000000001,Milwaukee County_2010
Milwaukee County,2011,9.275,Milwaukee County_2011
Milwaukee County,2012,8.625,Milwaukee County_2012
Milwaukee County,2013,8.416666666666666,Milwaukee County_2013
Milwaukee County,2014,6.891666666666667,Milwaukee County_2014
Milwaukee County,2015,5.8500000000000005,Milwaukee County_2015
Milwaukee County,2016,5.1000000000000005,Milwaukee County_2016
Miner County,2010,5.166666666666667,Miner County_2010
Miner County,2011,4.45,Miner County_2011
Miner County,2012,3.6,Miner County_2012
Miner County,2013,3.6333333333333333,Miner County_2013
Miner County,2014,3.2083333333333335,Miner County_2014
Miner County,2015,2.533333333333333,Miner County_2015
Miner County,2016,2.5666666666666664,Miner County_2016
Mineral County,2010,10.15,Mineral County_2010
Mineral County,2011,10.09375,Mineral County_2011
Mineral County,2012,9.585416666666667,Mineral County_2012
Mineral County,2013,9.19375,Mineral County_2013
Mineral County,2014,8.310416666666667,Mineral County_2014
Mineral County,2015,7.40625,Mineral County_2015
Mineral County,2016,5.75,Mineral County_2016
Mingo County,2010,9.200000000000001,Mingo County_2010
Mingo County,2011,8.583333333333334,Mingo County_2011
Mingo County,2012,9.708333333333334,Mingo County_2012
Mingo County,2013,11.116666666666667,Mingo County_2013
Mingo County,2014,12.0,Mingo County_2014
Mingo County,2015,13.133333333333333,Mingo County_2015
Mingo County,2016,11.566666666666668,Mingo County_2016
Minidoka County,2010,6.666666666666667,Minidoka County_2010
Minidoka County,2011,6.9750000000000005,Minidoka County_2011
Minidoka County,2012,6.125,Minidoka County_2012
Minidoka County,2013,5.583333333333333,Minidoka County_2013
Minidoka County,2014,4.591666666666667,Minidoka County_2014
Minidoka County,2015,3.6750000000000003,Minidoka County_2015
Minidoka County,2016,3.1333333333333333,Minidoka County_2016
Minnehaha County,2010,4.3999999999999995,Minnehaha County_2010
Minnehaha County,2011,4.508333333333334,Minnehaha County_2011
Minnehaha County,2012,3.975,Minnehaha County_2012
Minnehaha County,2013,3.3083333333333336,Minnehaha County_2013
Minnehaha County,2014,3.025,Minnehaha County_2014
Minnehaha County,2015,2.75,Minnehaha County_2015
Minnehaha County,2016,2.3000000000000003,Minnehaha County_2016
Missaukee County,2010,10.466666666666667,Missaukee County_2010
Missaukee County,2011,10.85,Missaukee County_2011
Missaukee County,2012,9.716666666666667,Missaukee County_2012
Missaukee County,2013,9.316666666666666,Missaukee County_2013
Missaukee County,2014,7.93,Missaukee County_2014
Missaukee County,2015,5.9,Missaukee County_2015
Missaukee County,2016,5.333333333333333,Missaukee County_2016
Mississippi County,2010,10.616666666666665,Mississippi County_2010
Mississippi County,2011,10.841666666666667,Mississippi County_2011
Mississippi County,2012,9.445833333333333,Mississippi County_2012
Mississippi County,2013,9.637500000000001,Mississippi County_2013
Mississippi County,2014,8.333333333333334,Mississippi County_2014
Mississippi County,2015,7.583333333333333,Mississippi County_2015
Mississippi County,2016,6.6000000000000005,Mississippi County_2016
Missoula County,2010,6.733333333333333,Missoula County_2010
Missoula County,2011,6.75,Missoula County_2011
Missoula County,2012,5.883333333333333,Missoula County_2012
Missoula County,2013,5.175,Missoula County_2013
Missoula County,2014,4.425,Missoula County_2014
Missoula County,2015,3.858333333333333,Missoula County_2015
Missoula County,2016,3.533333333333333,Missoula County_2016
Mitchell County,2010,6.7250000000000005,Mitchell County_2010
Mitchell County,2011,6.922916666666667,Mitchell County_2011
Mitchell County,2012,6.511627906976744,Mitchell County_2012
Mitchell County,2013,5.90625,Mitchell County_2013
Mitchell County,2014,4.6937500000000005,Mitchell County_2014
Mitchell County,2015,4.714583333333334,Mitchell County_2015
Mitchell County,2016,4.691666666666666,Mitchell County_2016
Mobile County,2010,10.733333333333334,Mobile County_2010
Mobile County,2011,10.766666666666666,Mobile County_2011
Mobile County,2012,9.183333333333334,Mobile County_2012
Mobile County,2013,8.508333333333333,Mobile County_2013
Mobile County,2014,7.758333333333333,Mobile County_2014
Mobile County,2015,7.0,Mobile County_2015
Mobile County,2016,6.6000000000000005,Mobile County_2016
Modoc County,2010,14.200000000000001,Modoc County_2010
Modoc County,2011,15.736363636363636,Modoc County_2011
Modoc County,2012,13.033333333333333,Modoc County_2012
Modoc County,2013,12.25,Modoc County_2013
Modoc County,2014,10.275,Modoc County_2014
Modoc County,2015,8.791666666666666,Modoc County_2015
Modoc County,2016,7.766666666666667,Modoc County_2016
Moffat County,2010,8.9,Moffat County_2010
Moffat County,2011,9.291666666666666,Moffat County_2011
Moffat County,2012,8.25,Moffat County_2012
Moffat County,2013,6.883333333333333,Moffat County_2013
Moffat County,2014,5.733333333333333,Moffat County_2014
Moffat County,2015,4.491666666666666,Moffat County_2015
Moffat County,2016,3.933333333333333,Moffat County_2016
Mohave County,2010,12.866666666666667,Mohave County_2010
Mohave County,2011,12.275,Mohave County_2011
Mohave County,2012,11.008333333333333,Mohave County_2012
Mohave County,2013,10.325000000000001,Mohave County_2013
Mohave County,2014,8.716666666666667,Mohave County_2014
Mohave County,2015,8.025,Mohave County_2015
Mohave County,2016,6.6000000000000005,Mohave County_2016
Moniteau County,2010,7.7,Moniteau County_2010
Moniteau County,2011,7.658333333333334,Moniteau County_2011
Moniteau County,2012,6.633333333333333,Moniteau County_2012
Moniteau County,2013,6.3500000000000005,Moniteau County_2013
Moniteau County,2014,6.0,Moniteau County_2014
Moniteau County,2015,4.891666666666667,Moniteau County_2015
Moniteau County,2016,4.266666666666667,Moniteau County_2016
Monmouth County,2010,8.266666666666667,Monmouth County_2010
Monmouth County,2011,8.583333333333334,Monmouth County_2011
Monmouth County,2012,8.716666666666667,Monmouth County_2012
Monmouth County,2013,7.458333333333333,Monmouth County_2013
Monmouth County,2014,6.041666666666667,Monmouth County_2014
Monmouth County,2015,4.975,Monmouth County_2015
Monmouth County,2016,4.233333333333333,Monmouth County_2016
Mono County,2010,11.6,Mono County_2010
Mono County,2011,10.281818181818181,Mono County_2011
Mono County,2012,11.666666666666666,Mono County_2012
Mono County,2013,8.733333333333334,Mono County_2013
Mono County,2014,7.033333333333334,Mono County_2014
Mono County,2015,6.158333333333334,Mono County_2015
Mono County,2016,4.733333333333333,Mono County_2016
Monona County,2010,6.2,Monona County_2010
Monona County,2011,6.916666666666667,Monona County_2011
Monona County,2012,6.416666666666667,Monona County_2012
Monona County,2013,5.75,Monona County_2013
Monona County,2014,4.925,Monona County_2014
Monona County,2015,4.3,Monona County_2015
Monona County,2016,4.333333333333333,Monona County_2016
Monongalia County,2010,5.466666666666666,Monongalia County_2010
Monongalia County,2011,5.558333333333334,Monongalia County_2011
Monongalia County,2012,5.208333333333333,Monongalia County_2012
Monongalia County,2013,4.491666666666666,Monongalia County_2013
Monongalia County,2014,4.433333333333334,Monongalia County_2014
Monongalia County,2015,4.708333333333333,Monongalia County_2015
Monongalia County,2016,4.0,Monongalia County_2016
Monroe County,2010,9.448888888888888,Monroe County_2010
Monroe County,2011,9.366111111111111,Monroe County_2011
Monroe County,2012,8.376111111111111,Monroe County_2012
Monroe County,2013,8.212777777777777,Monroe County_2013
Monroe County,2014,7.039887640449438,Monroe County_2014
Monroe County,2015,6.051764705882353,Monroe County_2015
Monroe County,2016,5.28,Monroe County_2016
Montague County,2010,7.3999999999999995,Montague County_2010
Montague County,2011,6.516666666666667,Montague County_2011
Montague County,2012,5.542857142857144,Montague County_2012
Montague County,2013,4.875,Montague County_2013
Montague County,2014,3.9583333333333335,Montague County_2014
